trade_date,side,price,quantity,gross_amount,fee,slippage_cost,realized_pnl,cash,position,equity,note
2026-01-26,SELL,0.9708057999999999,16300,15824.13454,5.0,3.1654600000005417,-93.82837624199774,62988.481525328025,0,62988.481525328025,"sell_count=3, clear_position, close=0.9710, max_profit=0.18%, current_profit=-0.54%"
2026-04-14,BUY,1.0232046,30700,31412.381219999996,9.423714365999999,6.281219999999976,0.0,31566.67659096203,30700,62972.77659096203,"buy_count=1, cash_ratio=50%, close=1.0230, previous 2 days rising plus today rising and MA5>MA10>MA20"
2026-04-17,BUY,1.0612122,20800,22073.21376,6.621964127999999,4.413759999999911,0.0,9486.84086683403,51500,64128.34086683403,"buy_count=2, cash_ratio=70%, close=1.0610, close above buy #1 price and MA5>MA10>MA20>MA60"
2026-04-20,BUY,1.0692138,8800,9409.08144,5.0,1.8814400000003673,0.0,72.75942683403082,60300,64533.45942683403,"buy_count=3, cash_ratio=100%, close=1.0690, close above buy #2 price and MA5>MA10>MA20>MA60"
2026-04-23,SELL,1.0807838,30100,32531.592380000002,9.759477713999999,6.50761999999665,1116.1407768354295,32594.59232912003,30200,65240.79232912003,"sell_count=1, sell_half, close=1.0810, max_profit=4.76%, current_profit=3.61%"
2026-04-24,SELL,1.0717856000000001,15100,16183.962560000002,5.0,3.2374399999992143,423.9475734782859,48773.55488912003,15100,64960.75488912003,"sell_count=2, sell_half, close=1.0720, max_profit=3.61%, current_profit=2.74%"
2026-04-28,SELL,1.0617876000000002,15100,16032.992760000003,5.0,3.207239999998346,272.9777734782866,64801.54764912003,0,64801.54764912003,"sell_count=3, clear_position, close=1.0620, max_profit=3.61%, current_profit=1.78%"
2026-05-06,BUY,1.1472294,28200,32351.86908,9.705560724,6.469080000001304,0.0,32439.97300839603,28200,64785.37300839603,"buy_count=1, cash_ratio=50%, close=1.1470, previous 2 days rising plus today rising and MA5>MA10>MA20"
2026-05-07,BUY,1.1682336,19400,22663.73184,6.799119552,4.531840000001086,0.0,9769.44204884403,47600,65366.242048844026,"buy_count=2, cash_ratio=70%, close=1.1680, close above buy #1 price and MA5>MA10>MA20>MA60"
2026-05-11,BUY,1.2032406,8100,9746.24886,5.0,1.948859999999386,0.0,18.193188844030374,55700,67025.29318884404,"buy_count=3, cash_ratio=100%, close=1.2030, close above buy #2 price and MA5>MA10>MA20>MA60"
2026-05-14,SELL,1.2337532,27800,34298.33896,10.289501688,6.861039999999763,1954.526047258628,34306.24264715603,27900,68734.84264715604,"sell_count=1, sell_half, close=1.2340, max_profit=8.25%, current_profit=6.10%"
2026-05-21,SELL,1.2227554,13900,16996.30006,5.098890018,3.3999400000005453,824.4394644553148,51297.44381713803,14000,68419.44381713803,"sell_count=2, sell_half, close=1.2230, max_profit=7.90%, current_profit=5.15%"
2026-05-29,SELL,1.3087382,14000,18322.3348,5.49670044,3.6651999999981477,2033.7687558640584,69614.28191669803,0,69614.28191669803,"sell_count=3, clear_position, close=1.3090, max_profit=16.24%, current_profit=12.55%"
